datetime,ADA/USD,ALGO/USD,ANKR/USD,ARDR/USD,ATOM/USD,BAND/USD,BAT/USD,BCH/USD,BNB/USD,BTC/USD,CHZ/USD,COMP/USD,CTSI/USD,DASH/USD,DOT/USD,ELF/USD,ENJ/USD,FTT/USD,GMT/USD,HBAR/USD,ICX/USD,IOTA/USD,LINK/USD,NEXO/USD,NMR/USD,ONT/USD,QTUM/USD,RLC/USD,RVN/USD,STORJ/USD,STX/USD,THETA/USD,TRX/USD,VET/USD,WAVES/USD,XAU/USD,XLM/USD,XRP/USD,ZEC/USD,ZIL/USD,ZRX/USD
2021-03-26,0.08824486554137828,0.022081376582816635,0.10550083461443423,0.05796879333903299,0.07587765627269621,0.07614947517170254,0.02550384075261687,0.06107175314640196,0.03885468017492763,0.04789876812494352,0.007211295835009145,0.009528988060504992,0.02580934920540706,0.08482541631352601,0.05943527636230184,0.10279919094514692,0.03130930751071789,0.056570322655600136,0.05444807186085824,0.08187929842502406,0.09374023395862663,0.06542037071021259,0.06368766864412978,0.07036333746594764,0.1847688591049405,0.08488549777985334,0.05644159018305468,0.11893331193335693,0.017994589141425363,0.04748047313073915,1.0057988662604016,-0.08603613259124525,0.14414012299599124,0.06025704975471838,0.15231443190363564,-0.0029316352982107947,0.1190414622247419,0.15785554509711613,0.08757541758480294,0.07910571887372798,0.031982089463137776
2021-03-27,-0.036268223653661655,0.03543208197065936,0.38449076023013695,0.061471817893334134,0.00296894934173585,0.07688659105859211,0.026615692730185474,-0.0326328232975925,0.04249188820000981,0.01716182661750907,-0.05278292298199064,0.00015998908416489654,0.011119347906312194,-0.03911655820695718,-0.020312038104834416,0.062292914935923656,-0.03809327760703342,0.02110929510655953,-0.0003242436917685089,-0.02919228920885589,0.05771925044801199,-0.0665406022091355,-0.02272177459983975,-0.043024384209533154,-0.05685283026193659,0.04900413258907049,-0.03398203933915262,0.0355955749405363,-0.05733066681660524,0.9893359269537831,-1.1925877669122977,-0.07975058825778823,-0.01854193980299306,-0.004443427748038575,-0.024593274625475243,0.0036307894592821,-0.04430643591694261,-0.0516849696055204,-0.006992843917048802,-0.008174725251237948,-0.005531957090509063
2021-03-28,0.02879052072384541,0.04862981689840419,-0.16900592625387728,-0.0013594041574742227,0.04064277890449912,0.020083769278578856,-0.006240687651376628,-0.012132751841104662,-0.03881111423027883,-0.009311514242546089,-0.12063014583999151,0.029612811355846577,0.0893426064374411,0.014902251288975241,-0.010022398955476668,0.014148531768468357,0.029722688435694186,-0.01573515433349481,8.883916930324531e-06,-0.06646151490181283,0.08708538560202383,-0.03191403966846829,-0.006620801076463548,-0.03250826430902335,0.042869985379571124,0.08501739002940138,-0.04607276670872281,0.04754831073003772,-0.009996285111552074,-0.12414500682555618,-1.2367268404789544,0.07678457633753896,-0.01690816973156742,0.006145578786392672,0.008914906765119846,-0.0022764573973406083,0.05677620391389383,-0.03269336542387999,0.08854056355965284,0.0419265331673038,0.03977706753787923
2021-03-29,-0.0033329643321395024,0.12146280156645749,-0.03554978528015309,0.10946394015619151,0.03910186587637558,0.027020167045034797,0.0005506307021521072,0.04285041489554174,0.004047197315340267,0.024032446397461417,-0.05064342424966718,0.12385797753471826,-0.06260730585299126,0.026153555481065925,0.05006288807353247,0.14878815539563492,-0.04426849110838246,0.03425976832945816,0.06854327272361858,0.06450727109462162,0.08408023050095788,0.07884032134224746,0.043125110986268186,0.044202554811290144,0.04790465107655707,0.107446194220909,0.06078317720195503,0.027427417987004987,-0.031285380710570396,-0.016579208156217783,-0.5211636929606712,-0.015667824173187295,0.015034640359101346,-0.0006215184871296697,0.04906663481443706,-0.010194379271853904,0.013619663437985359,0.02646835761419379,0.021049309072602447,0.026769519465286308,0.08810594966987033
2021-03-30,-0.022985700236210695,-0.08583773046211567,-0.05357170436625308,0.14129866599728524,-0.041914358148091226,-0.04773111815968165,0.021709873161786554,-0.018256456031967037,0.0891744981742046,0.013350012559076117,-0.05780088373886914,-0.051314571818064446,-0.0777095766054225,-0.03284843033044903,-0.03573482282754728,0.002857005381142308,-0.026419772813382057,0.009109883138468805,-0.008742558802098822,0.028360940481227066,0.008803381793737727,-0.02458974763301748,-0.0380236357246371,0.013163989894050841,0.08012996974938946,-0.044269336440779364,-0.0477269956188913,0.006689017899567353,-0.08070026165090069,0.011734076770806581,-0.6507091513897612,-0.03792127683483432,-0.0023249566516393393,-0.042450582318379934,-0.04513838715913253,-0.012883808551614123,-0.034717135139732146,-0.0496182050403572,0.01186101543596211,0.01812021245458649,0.10621270749654645
2021-03-31,-0.06600574721118826,-0.01858824960250756,-0.08577164108821861,-0.09258110790631852,-0.09591497056189152,0.15561291190470916,-0.06371281828193473,-0.008604037559693453,-0.09535968602773964,-0.01585989133810525,-0.09639467242816775,-0.05639787224896847,-0.04625640172705148,-0.00889101122041009,0.042205006978288565,-0.07433996926607664,-0.02201325232198619,-0.047719205238429055,0.008773208762982654,-0.09716533890793444,0.08856583031289493,-0.04575569824334918,0.014634383093995645,-0.005204173192870656,-0.04568647856193908,0.019172353694826907,0.017463832036893903,0.019855577895602924,-0.09695060888273728,-0.0984919796687388,-0.012316109995291258,-0.06847487450551887,0.35890933905548517,-0.058417818065935635,-0.07832478295400147,0.013726379046294606,0.00031278464594924546,-0.01726453782904539,-0.007368721874881669,-0.06078476053829348,-0.05008048663369043
2021-04-01,-0.062417706670433046,-0.04169215314762981,0.00574312770167535,0.08030116853571066,0.018287436258007217,-0.047401131645772275,-0.01804839406167134,0.04670019219511938,0.08986508540421906,-0.009689437286595031,0.014716270705310536,0.10919246698121335,0.007850333771685827,0.07340465235842358,0.011182328869277431,0.015499582523073428,-0.07790493533155518,-0.012498301028103079,-0.0002443927203429376,-0.07332691653988307,-0.1106549844457713,0.03212427902272811,0.01498707758139435,-0.043828070215279964,0.011491085714780285,-0.01948471736083645,0.04440333072724964,-0.04258669948558911,-0.09066675834448197,0.019483901213480023,-0.3465026855918824,-0.06723032908488935,-0.09299127029386424,-0.03791697033908193,-0.00514487504333111,0.011925529882076524,0.011553828774644379,0.01858601059597282,0.05127085681988437,-0.01628272797891486,0.03676489382155192
2021-04-02,-0.0012899346353843627,0.05098292686405822,-0.03506451651803452,0.0003940771365665806,0.06617344316795118,-0.01827023527262722,0.04603413112307998,0.057521537833923414,0.01675844561131246,0.003772892572959907,-0.008827443401985127,0.07847576550809023,-0.11481325420659336,0.043623170340474374,0.12043937824233635,0.05464648356201784,0.009838066811806385,0.029302171278373482,0.07941346298850055,-0.005600062993839576,-0.0260164797610041,0.021804047918982758,0.08585384106121428,-0.036672556100170735,0.019262072485146886,0.038374564258855735,0.021567657632671433,0.07323751230158873,-0.04176054926703758,-0.11564518332290812,-1.1537278119785344,-0.01676399003867737,0.12013779000924688,0.07898547457941689,0.12494690093328148,0.004825046443388796,-0.004349803087789712,0.06847019597668459,0.01973476400909531,0.12793848505572625,-0.002695860235217142
2021-04-03,-0.011279179315974781,-0.08003084901806944,-0.11648148295047847,-0.12558524180634106,-0.015938465297421312,-0.02313229502568849,-0.08871886822740489,-0.08014386566004514,-0.05944553159587904,-0.03351500035522937,-0.13722969697308543,-0.00865887422459631,-0.026104255867849823,-0.09393956384558688,0.0007576637777387488,-0.1408649163296128,-0.14114380810192012,-0.06211467836264492,-0.053526755387163796,-0.1672982230682345,-0.10490811759850621,-0.08743439974626602,-0.09328216496086282,-0.03540505186441578,-0.08235888160703336,-0.09979361539531689,-0.024012439988410406,-0.08906773919530975,-0.04776021906200771,-0.06663409640563175,-0.43909226130452633,-0.06448117305111845,0.10227572825755346,-0.07226081013963369,-0.11617997891401187,0.0017213203350816971,-0.04502981715772882,-0.051392646676858826,0.004830117219042453,-0.10830581040811299,-0.11516048490825093
2021-04-04,-0.020282990725715162,0.02165046884954748,-0.011009053271267125,0.1484396515861657,0.0403416461288603,0.07880594214059466,0.004596321120927602,0.054722353746297456,0.061862060782201585,0.00533563060605434,0.0509815420126534,0.09175291805905783,0.7193164577032354,0.20533100005457314,0.05781233584056131,0.09335967200979929,-0.0029543717525466057,0.005152655552170905,0.012647754615291062,-0.005974478717160822,0.024732444250286534,0.029051269136987613,0.025863656967027207,0.012253341146810755,0.30092340518192773,0.08876131074900825,0.09672183582724787,0.1919932548027901,0.0003756046520134934,-0.019006745335704553,-0.019004664812575733,-0.01412127323830309,0.23985670238667503,0.027491743681472357,0.02854097258163635,0.001997519329986919,0.027809668531100836,0.10961634105678118,0.0725818031467878,0.1917857880859773,0.024772880794638005
2021-04-05,0.026988987366787825,0.06661467282727593,-0.019373647574818707,-0.010366879188770722,0.009379203097169414,0.01991641858139362,0.10513501172201253,0.1521070499080419,0.026815856902527902,0.005455739732918664,-0.09510383496233638,-0.04231301498713373,-0.1284214984490754,0.001110373824711939,0.013015444211581916,-0.007995150841652632,0.0020915224943669902,0.0434746579228107,0.017978814741176123,-0.031002761462609076,-0.02516207062958394,0.11227094902083169,0.05578585960821104,0.004419349860526708,0.034239918532126906,0.1232579673140428,0.07996812576084089,-0.029788255673875094,-0.004248143527010945,-0.03564128798155713,0.0626362573231769,-0.012601487114305185,0.07359791046194587,0.11236041703725824,0.05951433243734578,0.0008159611038833195,0.2540995481570857,0.40641820728592687,0.05542318206286336,-0.034436069421917986,-0.007942120512363544
2021-04-06,0.01294282927566406,-0.03416659833495649,-0.06443097681766193,-0.027032429979991775,-0.0036674407236297474,0.0019413806809658214,0.00014741061405545985,0.005153871537663508,0.053058895188714365,-0.03348545020652753,0.015962958533572665,-0.09460283287508936,-0.10014948974145349,-0.014279049671754022,-0.10959786495400767,-0.09074621305422537,-0.11784979994738409,0.026136977578882115,-0.030758465077699526,-0.014138235514657933,-0.06589165314761851,0.05115122253796543,0.054048022277812,-0.0389618338650115,-0.02251133746756019,-0.03625954292500795,0.2671435190978277,-0.026771774507616156,-0.16217792527966926,-0.20972421981477363,1.1899184873282116,-0.0226699596381207,-0.13973453946477535,0.06952186693106845,0.011179650948582295,0.005301875135607713,0.045350852307383074,0.2283341129188317,-0.05101304786166681,-0.07003948625236342,0.023240462730905243
2021-04-07,-0.05943127557841192,-0.0437391404980087,-0.10682867105867187,-0.031357305977830444,-0.0863568245602199,-0.11633454973814755,-0.10065122981010968,-0.046921356614968796,-0.07266923862150478,-0.03372597305403546,0.021387412879171536,-0.09257269068329248,0.030913962527978435,-0.07794435525938957,-0.07890217039583841,-0.15863984439522458,0.21373686510766712,-0.032590021924078914,-0.06940395566413209,-0.09548591036621447,-0.051503758498857855,-0.06804446946410972,-0.09794452702479008,-0.0769690192428664,-0.08467033234784621,-0.06545692894062062,0.019959014683628443,-0.07980574363513432,-0.0671862945947804,-0.10273999757482105,-1.1945417399183875,0.028298436877682232,-0.09318834037607696,-0.04952155810510056,-0.08745309213815786,0.0002370593734398207,-0.08737626527568888,-0.18381202309450684,-0.10687433358210417,-0.08396693790539965,-0.09217730740014275
2021-04-08,-0.005947756363636897,0.014862177101431333,0.029489139706736917,-0.006874109397519992,0.007635619208345212,0.043282052233938516,0.03375034725856429,0.031148764487622924,0.07101789746339283,0.02083219488208027,0.03295185690684305,-0.02900350160988839,-0.02947398550360547,0.028321609809876625,0.02799996725764954,0.1270351552386867,0.08975606780156624,0.056752314024823294,0.03409121295127879,0.043003942509969126,0.02737439044609047,0.09010029041027816,0.02315668393885171,0.013202160598442238,0.11692518191700788,0.07167575618918805,0.048416332678767604,0.01311895072287881,0.005638540907757887,0.036880516675393424,-0.1165952765217183,0.010918076076847541,0.08140224969824172,0.06439706999327975,0.10364363902157811,0.012210888918412086,0.008847134843071265,0.1582829726670104,0.04846644893076604,0.039655015829802645,0.015392677271315158
2021-04-09,0.005405066197373798,0.04443242991152016,0.034673642665136006,0.21390907705293316,0.0678314002989871,0.02866204596599859,0.1993430784290486,0.0013132607900805046,0.07685871067191727,0.0048243852357840785,-0.04387274776932243,0.035906245233057035,-0.012074216459518616,-6.391981233683057e-05,-0.009409718436913399,0.12311243039973169,0.019298265096131223,0.030170692773597952,0.007987189021393101,0.01782867229871974,0.08403921378229924,0.005031416741122098,-0.011491197825162378,-0.021786430258517654,0.07097748987239798,0.03597274145633886,-0.06413086774169453,0.037248090778397,-0.030285238606379383,-0.008315591992741019,-1.1387166257517825,-0.022097697622081715,-0.04271032101445693,0.08541155420108375,0.25654085253412906,-0.008029106954882782,-0.019183479679950412,-0.057012085950603246,0.06262852357273732,0.07238504310999697,0.21041932154415774
2021-04-10,-0.008747757096260949,-0.04899422255658023,-0.11084673051807992,0.2971979387601144,-0.04833933251062298,-0.048263603464727904,-0.08684052230918762,0.04563842529134418,-0.006657955924884822,0.016282808469271503,-0.1187568276523013,-0.02840075346943893,0.15513877295385778,0.04348012009549325,-0.020320394404044748,0.0993208372678406,-0.10322805091515251,-0.05177965165851875,0.007941621520154492,-0.06093666838567872,-0.07445432816975849,0.08653930673899449,-0.016773832908099882,0.006224893061633773,-0.08505565740005591,-0.039807877367959064,-0.024518154258170388,-0.08973203021621684,-0.029722590546522827,-0.11665446854057288,0.20345963338912115,-0.06858057739729156,0.050151571794759375,0.09370019578615212,-0.06912051137603557,-0.001255153169986176,0.14891361304363138,0.3438010426828733,0.047119883508407054,-0.07195595530309526,-0.04240785566194584
2021-04-11,-0.00241301929554176,0.07385900522100228,-0.0713254032360695,-0.055703348859019466,0.08893152794302242,0.025817961164159256,-0.047769592284227946,0.023127103647722195,0.05765471412151323,-0.007619807569825764,-0.0527915798574181,-0.002168517910992346,-0.11285490569599334,-0.012802291088085421,-0.022914008520771228,-0.08510993917386481,-0.08542948998098349,0.014788247883268303,-0.0035260599777304034,0.015956319529187246,-0.024197263736447108,-0.04445660004324917,0.05063683625718075,-0.02513816813885876,-0.0060949097016722575,-0.047081979929295276,-0.10786922522282416,-0.022302460398531454,-0.09264532570127354,-0.058081836727118745,-1.2669205362730747,-0.014481120001747876,-0.061861778994395676,-0.049121307112239755,-0.06818283653447346,-0.0010768926574710753,0.017416917390497104,-0.054339169779746586,0.058347664349628264,-0.03356542245455007,-0.06341729446597369
2021-04-12,0.018664105637580947,-0.033750156095234476,0.04821881058885056,-0.21424504839819927,-0.07056096121906388,-0.07278472918184023,-0.03030025485912286,-0.03933973689782973,0.1036347463782413,-0.013992652913455087,0.20545814582224475,-0.011751903486540857,-0.1498143188642125,-0.029784726929257925,-0.03852030712887017,-0.044557217832343766,-0.06930315281624033,0.005158951902511352,-0.018023853442592264,0.01394627635321588,0.02287080167998246,-0.06392634320392429,-0.04560761029266667,-0.02453346210354838,0.0188848709368207,-0.05766444773183556,-0.07020818961397739,-0.05079979792373749,-0.04890958394485448,-0.027492433379974007,-0.43837214797740554,-0.03356733968711394,0.03669355872061927,-0.09806879743180574,-0.046326768370416486,-0.004476755027450864,-0.0018812399281677942,0.048500582804888975,-0.010967862296216133,-0.06319251902040325,-0.025841469715699204
2021-04-13,0.07851513869548683,-0.004740674009945177,-0.012582188543202921,0.05029361458361786,0.062007689837789204,0.00922919948027341,0.03192501386545962,0.10582356180108846,-0.0930911848101455,0.0597360950794722,-0.1615173075922596,0.03329065081410554,-0.04728211922661429,0.040463055929332005,0.034979802721241605,0.043495675816374285,-0.008321725515493948,0.02882353337441354,0.06944827437139452,0.11510157015682732,-0.05475877471732561,0.08184517563545218,0.05897296749910565,0.20802537992527423,-0.048298835414709834,0.036229701358912694,0.0562403229038541,-0.01689980312460345,0.06621639953487897,-0.02096530790555633,0.14419623391925118,-0.039252767851638476,0.11148879781062698,0.16818896019041313,0.037023766207804426,0.00929343526405794,0.11011182609473556,0.22594482575010738,0.016903339984289528,0.017774573251714967,0.07067283098344519
2021-04-14,0.02008321805048463,-0.03320643063641516,-0.07680705466900115,-0.21834867839909308,0.1354339038470172,0.03311708528608043,-0.03646562542196692,0.09853111428144806,-0.03146899985044707,-0.006125415055606069,-0.06638829257185896,0.01097507613693299,0.06507235190648795,0.034152245922402846,-0.005274970162176018,-0.08219199271741782,-0.0912479944814296,0.004334181420413799,0.06276354553987684,-0.09715709871141218,-0.026393530611967506,-0.042916737813828154,0.17412123256071557,0.05027738620235397,-0.016078275282428462,-0.028921987820120718,0.040677222678893024,-0.0321871063117275,0.17329272608750546,-0.08955890727349743,-1.093274913826361,-0.021500832051762217,-0.03606796501774436,0.09286908238185122,-0.032990056289406315,-0.0039193445411749885,-0.02977416567201674,0.003924245196951462,0.04296123746422732,-0.01932455302122586,-0.06079718954238078
2021-04-15,-0.02164869424348504,0.060055761675986905,-0.019970277591099872,0.08516080190101719,0.015566536000595835,0.16267137109246857,0.06045719403834206,0.05343944926097871,-0.0692470882928825,-0.00432654782282714,-0.017395545191031342,0.11922088432132703,-0.058990395688159905,0.04369007049180347,0.020025506612357476,0.023046680465313468,0.0614499892274228,-0.024594460430472774,0.008493125172889627,-0.013747828510762401,-0.01098968666900968,-0.018644091151791886,0.006479196124566412,-0.025799239547736517,0.040758649019943666,0.04758629295027253,0.04510984732880274,0.047611563807812875,-0.13235173863406935,-0.08853440683984079,-2.1001891232981524,0.014290420913501755,0.1475455642770749,0.04012576048988492,0.023816092716175644,0.023183137896707343,-0.023794943680076022,-0.10332858935811498,0.051107715062597814,0.05496824363241217,-0.04463938847262908
2021-04-16,-0.001919039273699609,-0.004882633927181322,0.07620738927947716,-0.10803629249661409,-0.053923871960725026,0.056700831968375054,-0.006689664583167908,0.2917913981369401,-0.04464254518834593,-0.011097998857525312,0.4366387815505323,0.053821406286262044,-0.11225726011204905,0.17921406564984332,-0.015470226387598505,0.06557974499679656,-0.07008799827787596,-0.03430550496326571,-0.010556464182839936,-0.07216015340715076,0.054883032279585915,0.18909767747946155,0.019415990457792527,-0.003315082332500399,0.0020797480563911966,0.1728047209157006,0.0931246191625419,0.09697641668628512,-0.0951443332755564,0.011012627591249376,-0.15116634627512662,0.11291983932031602,0.029238561730769677,0.344983354630856,0.0635037283536079,0.00781568094457152,-0.003630740375594445,-0.10791511838179621,0.08445943254732032,0.10440953313493181,-0.0007847442531270926
2021-04-17,-0.06296667178321647,0.12056127605309964,-0.026605741761040365,0.005627319244185986,-0.04524782548100396,-0.06547801143171832,-0.05386960851800293,-0.11952384848618074,-0.03515221539588395,-0.02745841120493971,-0.1842828083343025,-0.08016178569437558,-0.0506024563059221,-0.06710437003706142,0.017996084800708967,-0.06176466323776214,-0.04931389495358422,-0.05547004450189888,-0.06417617763679748,-0.014859916843856822,0.017127046455028463,-0.08823367119871448,-0.06698573651857367,-0.06414369936410713,0.18220925596539614,-0.051104673734847415,-0.11814779763674088,-0.07834087845876844,-0.04757741238886651,-0.03602538294235231,-0.04810009121142126,-0.07802000493844448,-0.044117478318598344,-0.057483692971602544,-0.0770217626398968,-0.0007946683037043155,-0.03298584324602684,-0.025526707722607803,0.02660678500040054,-0.10656230549445256,-0.04943348225870092
2021-04-18,-0.0900711778172717,-0.14233313661759764,-0.15970539701470826,-0.080307257121909,-0.1367358439992471,-0.14038299393754247,-0.11437174768034192,-0.024395020481576664,-0.09153100061605948,-0.085279098179068,-0.12797250802487828,-0.12376980382873015,-0.13927313873575997,-0.11695528884377204,-0.13583097939789393,-0.08133751389884211,-0.12253385575889184,-0.054890219364494106,-0.05589340205721306,-0.10870595801612962,-0.13971661450069636,0.005342941111733416,-0.04041406361667926,-0.036856779629881174,-0.20725579408975328,0.02945184864142974,0.03835153596558166,-0.16646417523528628,-0.11906564989475521,-0.17160943324879402,-0.14651003707224303,-0.1519133246126177,-0.10973453861854468,0.09044341751323712,-0.14731749331517896,0.001050145895745984,-0.08593724233291568,-0.10023276181683842,-0.0808577643607728,-0.11131479223601409,-0.15530765534753765
2021-04-19,-0.12695384387514952,-0.14322844996676928,-0.1985117543575107,-0.0790707009446654,-0.15293863598672924,-0.14957362043109812,-0.08498592603755271,-0.08815189090903405,-0.025632901003251995,-0.04430615381622586,-0.08957262908606563,-0.10186928162296703,0.17947419173139287,-0.10571783421855914,-0.0986437965865738,-0.13551384605762798,-0.16562550691018177,-0.0760322423014002,-0.0776758168376297,-0.119992862240556,-0.14025979245885473,-0.18737332065229576,-0.13587720854354474,-0.09951984782475369,0.08086550824335358,-0.1441945949842065,-0.07269676936546479,0.05407365748105404,-0.13114392695906663,-0.1755459219858811,0.19558654977945625,-0.10816681639070759,-0.13659224000247944,-0.142342023339453,-0.12716878145255214,-0.005222740964076086,-0.11007930919821274,-0.08499342412747563,-0.1651181866075905,-0.15348038880126022,-0.17721577729060017
